nome,tipo,indirizzo_stradale,comune,provincia,cap,lat,lon,telefono,website,email,orari,cucina,osm_id,osm_type
Ristorante Pizzeria La Colomba,ristorante,"Via Colomba, 16",,VR,37030,45.4101557,11.2135109,,https://maps.app.goo.gl/bycwRSisSqByi2Zx7,,"Mo 11:30-14:30; Tu-Th 11:30-14:30, 19:00-23:00; Fr 11:30-14:30, 19:00-00:30; Sa 18:30-00:30; Su 18:30-23:00",italian_pizza,13393155501,node
Adventurers' Snacks,fast_food,,,VR,,45.4554627,10.7125209,,,,,,13397769617,node
Churros,fast_food,,,VR,,45.4578216,10.7098809,,,,,dessert;churro,13397790919,node
Waffles,fast_food,,,VR,,45.4578706,10.7097453,,,,,waffle,13397790920,node
Gelateria Monte Bianco,caffè,"Via Belfiore, 72",,VR,37135,45.383494,10.9948145,,,,Su-Fr 08:00-20:00; Sa 08:00-21:00,,13398033201,node
Pizzeria al Basilico,fast_food,,,VR,,45.4562525,10.9835333,,,,,,13399575555,node
Malga Lessinia,ristorante,,Erbezzo,VR,37020,45.6963188,11.0079324,+39 0335 257339,https://www.rifugiomalgalessinia.it/,,,,38496520,way
Trattoria Castellon,ristorante,"Località Castellon, 13",Schio,VR,36015,45.6921957,11.3639435,+39 0445 510687,,,,italian,41350315,way
Bar Giulietta,bar,"Via Chiesa Monte Magrè, 11",,VR,36015,45.6826355,11.3376015,+39 0445 523134,,,09:30 - 00:00,veneta_tradizionale,41437327,way
Trattoria da Bocale,ristorante,Via Chiesa Monte Magrè,Monte Magrè,VR,36015,45.6830006,11.3395487,+39 0445 523134,,,,,41437482,way
"Agriturismo ""Le Banane""",ristorante,,,VR,,45.6789501,11.3398622,,,,,italian,41437548,way
Trattoria Chiesetta del Muccion,ristorante,"Via Crocchi, 12",,VR,,45.6706224,11.3259282,,,,"Mo,We-Fr 17:00-24:00; Sa,Su 09:30-24:00",italian,41437737,way
Ristorante Albergo Alle Fasse,ristorante,,,VR,,45.6650701,10.7478729,,,,,,64549557,way
Plaza Cafe',pub,"Via Giare di Sotto, 16",Pesina,VR,37013,45.5994125,10.7558419,,,,,,79371318,way
Ca' Bottona,ristorante,"Via Primo Maggio, 18",,VR,,45.5849861,10.7505201,+39 320 8935915,,,,,80914690,way
Rifugio Revolto,ristorante,"Via Revolto di sopra 1336 m, 1",Giazza,VR,,45.6954834,11.1189053,+39 045 7847039,,,,regional,87793180,way
Pizzeria dal Tato,ristorante,,,VR,,45.5513099,10.7239929,,,,,pizza,90813817,way
Panificio Pasticceria Bullio,panetteria,"Via Guglielmo Marconi, 40",,VR,37011,45.5489235,10.7233993,,,,,,90814281,way
Albergo Panoramica,ristorante,,,VR,,45.5276461,10.7344649,,,,,,91386359,way
Senza nome,ristorante,,,VR,,45.5087985,10.7344909,,,,,,91488419,way
Villa Velar - Ristorante & Pizza Lazise di Verona specialità Pesce di Mare,ristorante,"Via Alberto della Scala, 59",Lazise,VR,37017,45.5000515,10.7480341,+393342083444,,info.xxlpaninator@gmail.com,,seafood;pizza,91507513,way
Trattoria Santa Lucia,ristorante,,,VR,,45.2405091,10.8025273,,,,,regional,93186784,way
Ai Menarini,ristorante,"Via Menarini, 2",Recoaro Terme,VR,,45.6992005,11.2075805,+39 0445 780788,www.pizzeriamenarini.it,,,pizza;regional,94215359,way
Albergo Belvedere,ristorante,Via Don Cesare Scala,Rivalta di Brentino Belluno,VR,37020,45.6583305,10.8940317,+39-045-7270007,http://www.belvedererivalta.it/,info@belvedererivalta.it,,,99474343,way
Agriturismo Le Sigalette,ristorante,,,VR,,45.4035526,10.7207617,,,,,,99801113,way
Sosta & Gusta,ristorante,,,VR,,45.4422133,10.703394,,,,,,111771770,way
Rifugio Branchetto,ristorante,Strada Provinciale 6,Bosco Chiesanuova,VR,37021,45.6751415,11.0629099,"+39 045 6784134, +39 347 4669315",https://www.rifugiobranchetto.it/,info@rifugiobranchetto.it,Su-Mo 09:30-18:00; Th 09:30-18:00; Fr-Sa 09:30-22:00,regional,121251462,way
Hotel Ristorante Monte Baldo,ristorante,,,VR,,45.6939465,10.9258016,,,,,,121913520,way
Baita Maso,ristorante,,,VR,,45.6588719,11.0056141,,,,,regional,122920201,way
Rifugio Dardo,ristorante,,,VR,,45.6594686,10.9941539,+39 328 4326929,https://www.rifugiodardo.com/,info@rifugiodardo.com,,regional,122920238,way
Arca bar,caffè,,,VR,,45.4789265,10.7932104,,,,Mo-Fr 07:00-18:00; Sa-Su 07:00-14:30,,124093001,way
"Agriturismo ""La Montina""",ristorante,"Strada Monzambano, 51",Ponti sul Mincio,VR,46040,45.3942002,10.7062826,+39037688202,https://www.agriturismolamontina.it/,,,regional,124973844,way
Zoccante,ristorante,,,VR,,45.5918724,11.2212938,,http://www.ristorantezoccante.com/,,,italian,126303445,way
Bici Grill Bar,bar,Via Stazione,Affi,VR,37010,45.5550789,10.7762332,,,,,,132604964,way
La Collina,ristorante,,,VR,,45.5607311,11.1833927,,,,,,136775105,way
ASR Fast Food,fast_food,,,VR,,45.4315238,10.9874099,,,,,,138812498,way
McDonald's,fast_food,,,VR,,45.4442008,10.9678935,,,,Mo-Su 07:00-22:00,burger,138818876,way
Paul's,fast_food,,,VR,,45.4329944,10.9719782,,,,,,138822196,way
Chiosco San Zeno,bar,,,VR,,45.4424299,10.976026,,,,,,138822607,way
Oishii,ristorante,,,VR,,45.4441566,10.9670255,+39 045 575075; +39 339 7642168,http://www.sushioishii.it/,,"Mo 19:00-24:00; Tu-Sa 12:00-15:00,19:00-24:00",japanese,138828312,way
Senza nome,bar,,,VR,,45.4262491,10.9932284,,,,,,138830096,way
La Pral,panetteria,,,VR,,45.427053,10.9712486,,,,,,138830184,way
Pineta,ristorante,,,VR,,45.4316336,10.9787285,,,,,pizza,138833531,way
Bar Charly,caffè,"Via Bartolomeo Giuliari, 43d",Verona,VR,37134,45.4085161,10.9946997,,,,,,138851754,way
Pizzeria Grotta Azzurra 2,ristorante,"Largo Perlar, 19",Verona,VR,37135,45.4073394,10.9768137,+39045505446,https://grottaazzurra2.eatbu.com/,,"Mo 12:00-14:30, 18:00-22:30; Tu off; We-Su 12:00-14:30, 18:00-22:30",pizza,138854800,way
Mensa Universitaria ESU - San Francesco,ristorante,,,VR,,45.4359208,11.0031262,,,,,italian,138922078,way
Perlini ai giardini,bar,,,VR,,45.4504851,11.0244363,,,,,,138975941,way
Senza nome,caffè,,,VR,,45.4506894,10.9976998,,,,,,139028031,way
McDrive,fast_food,,,VR,,45.4661496,10.9590495,,,,,burger,139031110,way
Ristorante Catena sas di Zampieri Laura & C,ristorante,"Viale Europa, 19",Grezzana,VR,37023,45.52395,11.0211143,+39 045907026,,,,regional,139103690,way
The Brothers,ristorante,"Viale Olimpia, 1",Grezzana,VR,37023,45.5232232,11.0174314,0454826085,https://www.thebrothers.it/,,,burger;italian,139105526,way
Bar Passo Fittanze,caffè,,,VR,,45.6836545,10.9792539,,,,,,140264791,way
Ristorante Pizzeria Nuova Speranza,ristorante,"Via Gardesane, 46",Verona,VR,37139,45.4507955,10.9332002,+39 045 8904953,,,,italian;pizza,140824086,way
Dolce Gusto,ristorante,"Via Sottomonte, 5",Verona,VR,37124,45.4731332,10.9526686,+39 045 942474,http://www.dolcegustoverona.com/,,,italian;pizza,140826548,way
Park Hotel Elefante,ristorante,,,VR,,45.4463953,10.9272593,+39 045 8903700,http://www.hotelelefante.it/,info@hotelelefante.it,,,140873961,way
Senza nome,caffè,,,VR,,45.5792393,10.9644461,,,,,,140891081,way
Locanda al Confin e Osteria le Piere,ristorante,"Via Quercia, 8",Verona,VR,37141,45.5360552,11.0697284,,,,,regional,140984083,way
Osteria Girasole Ristorante,ristorante,"Via Prealpi, 7",Grezzana,VR,37023,45.5465238,11.0031595,,,,,,141028767,way
ITaste,ristorante,"Via Tavigliana, 1/A",Grezzana,VR,37023,45.5293281,11.0127385,+390458650862,https://www.itastefood.it/,,,pizza;burger,141029376,way
La Fornarina Di Maccari S.R.L.,panetteria,"Via Tessare, 8",Grezzana,VR,37023,45.540283,11.0045776,+39045907993,,,Mo-Sa 05:00-12:30,,141029555,way
Senza nome,ristorante,,,VR,,45.4268106,11.0574785,,,,,,141882213,way
Fabbrica in Pedavena Verona,pub,Via Pitagora,San Martino Buon Albergo,VR,37036,45.4258634,11.0723016,+39 335 6458351,https://www.fabbricapedavenaverona.it/,info@fabbricapedavenaverona.it,17:00-01:00; Sa 11:00-02:00; Su 11:00-01:00,,141883311,way
Agriturismo Altobello,ristorante,"Via Volte Maso, 25d",Verona,VR,37125,45.4967342,10.9833701,+39 045 8301803; +39 347 1128381,http://agriturismoaltobello.it/,,,regional,141919850,way
Trattoria dalla Valentina,ristorante,,,VR,,45.51689,11.0876288,,,,,,141967173,way
Bar Trattoria Moruri,bar,"Via Moruri, 38",Verona,VR,37141,45.5165018,11.1082818,,,,,,141967445,way
L'Aquila,ristorante,,,VR,,45.4235188,10.9481937,+39 045 952414,https://laquila-pizzeria.business.site,,"Mo-Fr 12:00-15:00, Tu-Su 19:00-24:00",pizza,142023686,way
Osteria Verona Antica,ristorante,,,VR,,45.4437969,11.0006699,+39 045 8004142,https://osteriaveronaantica.it,info@osteriaveronaantica.it,,italian,142875013,way
La Tana del Luppolo,pub,Via Milano,Villafranca di Verona,VR,37069,45.357923,10.8436686,,,,,,145852354,way
Senza nome,caffè,,,VR,,45.3502976,10.8417723,,,,,,145856695,way
Bar,bar,,,VR,,45.3592941,10.8541103,,,,,,145857220,way
Gallo's,ristorante,"Via Piave, 30",Villafranca di Verona,VR,37069,45.3302192,10.8350687,,https://www.gallos.it/villa/ristorante.html,,,,145902391,way
Locanda del Viandante,ristorante,"Via Mantova, 1",Villafranca di Verona,VR,37069,45.3476562,10.8410116,+39 345 3926788,,,,regional;pizza,145903989,way
Capitel Brinchi,ristorante,"Via del Capitello, 19",Caluri,VR,37069,45.3769487,10.8815136,+39 045 8581106,https://www.trattoriadabrinchi.com/,info@capitelbrinchi.com,,regional;pizza,145911529,way
Cielo Azzurro,ristorante,,,VR,,45.3808011,10.8777514,,,,,italian,145911535,way
Bar Balladoro,bar,,,VR,,45.3503925,10.8847432,,,,,,145920254,way
Al Parco Pizza & Cucina,ristorante,"Viale Verona, 36",Pescantina,VR,,45.4848762,10.892855,+39 045 7151401,,,,pizza,149826790,way
Ristorante Locanda Bordin,ristorante,,,VR,,45.4600828,10.8569838,,,,,,150392261,way
Ristorante Pizzeria Alla passeggiata,ristorante,,,VR,,45.4670769,10.8508903,,,,,,150392363,way
Pizzeria da Leo,ristorante,"Via Carlo Montanari, 24",Mozzecane,VR,37060,45.3080014,10.8163294,+39 045 6340371,,,,pizza,152391343,way
Bar Pizzeria L'ancora,ristorante,Via Carlo Poma,Quaderni,VR,37069,45.3292164,10.7893936,,,,Mo-Su 07:30-24:00; We off; PH off,pizza,152399022,way
Simba Restaurant,ristorante,,,VR,,45.4799359,10.7986099,,,,,,152750757,way
El Carnicero,ristorante,,,VR,,45.4846572,10.8146093,+39 045 7152742,https://elcarnicero.it/,info@elcarnicero.it,"Mo-Sa 19:00-24:00; Tu off; Su 12:00-15:00,19:00-24:00",steak_house,152750788,way
La Fontana ai Ciliegi,ristorante,"Via Valpolicella, 84",,VR,,45.5122986,10.8980472,+39 045 8345979,,,,italian,153024726,way
Gallinero,pub,"Via Brennero, 90",Balconi di Pescantina,VR,37026,45.5001115,10.8632238,+39 045 2420800,http://www.befed.it,brewpubverona@befed.it,,,153709518,way
Chef Express,caffè,,,VR,,45.4176736,10.8265424,,,,24/7,,160239371,way
La Cascina,ristorante,,,VR,,45.4437418,10.8664851,,,,,italian;pizza,160242105,way
Giardino Dei Sapori,ristorante,"Località Crocioni, 43",Bussolengo,VR,37012,45.4464036,10.8501398,+39 045 6704615,https://www.giardinodeisaporibussolengo.com/,caceffor@gmail.com,"Mo-Su 12:00-14:30, 18:00-24:00",italian;pizza,160243818,way
Bottega de Corgnan,ristorante,"Via Corgnan, 12",Sant'Ambrogio di Valpolicella,VR,37015,45.524159,10.8408792,+39 045 6862272,https://bottegadecorgnan.com,,,italian,166300646,way
Albergo trattoria Croce d'oro,ristorante,"Via Valentini, 55",,VR,,45.5439684,10.821522,+390457732355,http://www.albergocrocedoro.com,info@albergocrocedoro.com,,,166301930,way
Bar Trattoria Ca´Verde,ristorante,,,VR,,45.5359034,10.8294944,+39 045 77 31 560,,,,italian,166302040,way
Arci,pub,,,VR,,45.5450463,10.8191969,,,,,,166302673,way
Ristorante Casale Spighetta,ristorante,"Via Spighetta, 15",Negrar di Valpolicella,VR,37024,45.5626723,10.9423148,+39 0457 502188,https://www.casalespighetta.it/,,,,169909300,way
pizzeria la Fenice,ristorante,Via Aleardo Aleardi,Prun,VR,,45.5767994,10.9518729,,,,,regional,169909662,way
Pizzeria La Lumiere,ristorante,,,VR,,45.5763259,10.9490509,,,,,pizza,169910438,way
Ristorante Valpolicella da Luciano,ristorante,"Via Malanchini, 2",,VR,,45.5526636,10.9364583,,,,,italian,169911406,way
Agriturismo Camposilvano,ristorante,,,VR,,45.6274586,11.089505,,,,,regional,177112758,way
Colle San Felice,ristorante,,,VR,,45.4582776,11.0100693,+39 346 9432586,http://www.collesanfelice.it,agriturismo@collesanfelice.it,,italian,181396015,way
Birreria alla Grotta,pub,,,VR,,45.5700338,10.8263741,,,,,,186905500,way
Antica locanda Grotta,ristorante,"Via Santa Lucia, 20",Valeggio sul Mincio,VR,37067,45.3841392,10.7669975,+39 045 6304194,http://www.ristorantelagrotta.it/,,"Mo,Tu off; We-Sa 12:00-15:00, 19:00-22:00; Su 12:00-15:00",,187723613,way
Ristorante Santa Lucia,ristorante,"Via dei Colli, 2",Valeggio sul Mincio,VR,37067,45.3837654,10.7687662,+39 045 6301015,http://www.santaluciavaleggio.it/,,,,187723617,way
Bar Parrocchiale,bar,Via Chiesa,,VR,,45.3163257,10.9387551,,,,,,189497962,way
Spiller,pub,,,VR,,45.4009262,10.9897858,+39 045 508613,https://www.spillerbirrerie.it/,,,,191683955,way
Agriturismo La Palazzina,ristorante,"Via Palazzina, 1",Isola della Scala,VR,37063,45.2597153,10.9957474,,,,,,195702901,way
Senza nome,ristorante,,,VR,,45.2590858,11.0036708,,,,,,195703018,way
L'Artigliere,ristorante,"Via Boschi, 5",Isola della Scala,VR,37063,45.2902199,11.0185155,+39 392 3400350,https://www.artigliere.net/,,,regional,195707300,way
Rifugio Novezzina,ristorante,,,VR,,45.6991551,10.8585515,+39 045 6247065,,,,,200161917,way
Senza nome,ristorante,,,VR,,45.2704806,11.1012035,,,,,,204372858,way
Senza nome,ristorante,,,VR,,45.2706049,11.1012893,,,,,,204373153,way
Senza nome,ristorante,,,VR,,45.2706576,11.1012329,,,,,,204377331,way
Senza nome,ristorante,,,VR,,45.2708046,11.1011766,,,,,,204379433,way
Senza nome,ristorante,,,VR,,45.2707179,11.1009723,,,,,,204380209,way
Bar Trattoria Da Carlo,ristorante,"Via San Zeno, 70",Cerea,VR,37053,45.2067232,11.2009302,+39 0442 82977,https://trattoriadacarlo.jimdofree.com/,trattoriadacarlocerea@gmail.com,,regional;italian;local,208206737,way
La Compagnia,ristorante,,,VR,,45.6455761,10.936448,045 4938019,,bartrattorialacompagnia@gmail.com,,,210887456,way
Senza nome,ristorante,,,VR,,45.3821463,11.1344927,,,,,,213856961,way
Al Terrazzo,ristorante,"Via Monti Lessini, 70",Erbezzo,VR,37020,45.6365381,11.0006549,+39 045 7075023,,,,pizza;regional,214563723,way
Agriturismo La Marmacola,ristorante,"Contrada Santa Margherita, 15",Bosco Chiesanuova,VR,37021,45.6197568,11.0403493,+393518099884,,,,,214578424,way
La Baita,ristorante,,,VR,,45.6206519,11.0272277,,,,,,214578745,way
Trattoria Ponte di Veja,ristorante,,Sant'Anna d'Alfaedo,VR,37020,45.6075727,10.9700689,+39 045 7545048,http://www.pontediveja.com/,info@PontediVeja.com,,italian,216672642,way
La Malga,bar,,,VR,,45.6055437,10.985319,,,,,,216672734,way
L'Araldo,ristorante,,,VR,,45.5805956,11.0420604,,,,,pizza,216682932,way
Autogrill,ristorante,,,VR,,45.4110634,11.2334817,,,,,italian;regional,217537295,way
Gallo's & co,ristorante,"Via del Commercio, 36",Soave,VR,37038,45.4086365,11.2282851,+39 045 6100068,,,,chicken,217537736,way
Malga Preta di sotto,ristorante,,,VR,,45.6769758,10.9540605,,,,,,218452414,way
Al Casot,ristorante,,,VR,,45.6982541,10.922018,,,,,,218452415,way
Autogrill Adige Brennero Ovest,ristorante,,,VR,,45.6931362,10.9120047,+39 045 727 0575,,,,italian;regional,218452598,way
Agriturismo Costasenel,ristorante,,,VR,,45.6880994,10.8922049,+39 045 7230137,https://www.costasenel.it,,,,218452739,way
Al Palazzio,ristorante,,,VR,,45.6552907,10.8888133,+ 39 045 9617057,https://www.al-palazzo.it,,,,218491396,way
Pizzeria Dai Fradei,ristorante,"Via Sant'Urbano, 8",Fumane,VR,,45.611631,10.9123652,+39 340 5842027,,,,pizza,218564703,way
Paroletto,ristorante,,,VR,,45.6120938,10.8889801,,,,,,218564896,way
Bar Cantore,caffè,,,VR,,45.6767471,10.853332,,,,,,218595925,way
Bar delle rose,caffè,,,VR,,45.3600312,10.7309202,,,,,,219105499,way
Malga Ime,ristorante,,,VR,,45.6596222,10.8297938,,,,,,219470723,way
Ai Tracchi,ristorante,,,VR,,45.6672051,11.0544004,+39 045 7050153,,,,,219473233,way
Malga Moscarda,ristorante,,,VR,,45.6707203,11.0494382,,,,,regional,219473278,way
Rifugio G. Chierego,ristorante,,,VR,,45.6829132,10.818791,+39 045 245 7599,https://rifugiochierego.it/,info@rifugiochierego.it,,,219521539,way
Cima 11,ristorante,,,VR,,45.6154958,10.831907,,,,,,219533436,way
Birra Monte Baldo,bar,"Via Saulieu, 12",,VR,37013,45.6072949,10.7955546,,,,,,219533495,way
Senza nome,panetteria,,,VR,,45.5665944,11.1537177,,,,,,219903375,way
Casa di Peper,ristorante,,,VR,,45.5949348,11.1500409,,,,,regional,219969848,way
La Montanara,bar,,,VR,,45.6377447,11.1543104,,,,Mo-Th 09:00-17:00; Fr 09:00-22:00; Sa 08:00-23:00; Su 08:00-21:00,,220428015,way
Ristorante Conca dei Parpari,ristorante,,,VR,,45.6454509,11.0920106,,,,,regional,220430940,way
Trattoria il ReMilla,ristorante,,,VR,,45.6081753,11.1798779,+39 0456 513110,https://www.ilremilla.it/,,,pizza;local;italian,220701679,way
Albergo Cacciatore,ristorante,"Via Prada, 5",San Zeno di Montagna,VR,37010,45.6611679,10.7685799,+39 045 7285139,https://www.al-cacciatore.it/default.aspx,info@al-cacciatore.it,,,221412825,way
Agriturismo Malga Baito dei Santi,ristorante,,San Zeno di Montagna,VR,37010,45.6522888,10.7648708,+39 045 728 5388,,,,italian,221412826,way
Malga Traure,ristorante,Strada per Naole,,VR,37010,45.6541244,10.780259,+39 345 1687396,,,,italian,221412921,way
Armadillary Covo Burger,fast_food,,,VR,,45.4556147,10.7090659,,,,,burger,222898391,way
Buffalo Ranch,fast_food,,,VR,,45.4575687,10.7103735,,,,,burger;chicken;fish_and_chips,222930086,way
Hacienda Miguel,fast_food,,,VR,,45.4566562,10.7127499,,,,,mexican,223309574,way
Raptor Kebab,fast_food,,,VR,,45.4563949,10.7111168,,,,,kebab,223870523,way
Casa di Caccia,ristorante,,,VR,,45.4950901,11.1926416,,,,,regional,224060554,way
La Cupola,ristorante,"Via Mezzavilla, 12",Cellore VR,VR,37031,45.4836281,11.180215,+39 045 657 8954,https://www.facebook.com/pages/category/Pizza-place/Pizzeria-La-Cupola-107956738180220/,lacupolasnc@hotmail.com,,pizza,224060609,way
Agriturismo Monte Sassetti,ristorante,,,VR,,45.4255796,11.1960699,,,,,,224061829,way
Baita Cerato,ristorante,Via San Giovanni Battista,Bolca di Vestenanova,VR,,45.5947728,11.2098429,,,,,pizza,224066657,way
Break cafe',caffè,"Corso Gua', 27",Cologna Veneta,VR,,45.3097216,11.3857224,,,,,,224508121,way
Garden Cafè,caffè,,,VR,,45.3829591,11.3878662,,,,,,224759569,way
Erbecedario Ristorante,ristorante,"Piazza Don Luigi Zocca, 1",Badia Calavena,VR,37030,45.5917784,11.174219,+39 045 6510024,http://www.erbecedarioristorante.it,,,regional,225533265,way
Senza nome,ristorante,,,VR,,45.4196557,11.1352406,,,,,,225691939,way
Agrigelateria Manzati,gelateria,"Via Barbarago, 9",Palazzolo,VR,37010,45.4488929,10.810174,+39 329 4764333,http://www.agrigelateriamanzati.it/,info@agrigelateriamanzati.it,"Mo-Fr 08:30-12:30,15:00-22:30; Sa,Su 08:00-12:30,15:00-22:00",,228182603,way
Casa degli Spiriti,ristorante,"Via Monte Baldo, 28",Costermano,VR,37010,45.6190919,10.7162547,+39 045 6200766,https://casadeglispiriti.it/it/,info@casadeglispiriti.it,,,228693592,way
Locanda San Verolo,ristorante,,,VR,,45.6030784,10.7375924,+39 045 7200930,https://www.sanverolo.it/,info@sanverolo.it,,,228693595,way
Agritouristica Le Rasole,ristorante,"Via San Bernardo, 151",Garda,VR,37016,45.5757458,10.7297985,,,,,italian,229508247,way
Osteria Metti,ristorante,"Località Incaffi, 18",,VR,37010,45.5504845,10.7635351,+39 045 6260738,https://osteriametti.it/,,"We-Mo 12:00-14:30, 19:00-22:00; Tu off; We 19:00-22:00",italian,229660071,way
Le Palafitte,ristorante,"Via Santa Cristina, 36",,VR,,45.5383815,10.7264754,,https://www.lepalafitte.it/,,"Mo,We-Fr 09:00-24:00; Sa-Su 08:00-03:00",regional;italian_pizza,230472693,way
Hosteria del Durello,ristorante,"Via Cabalao, 11",Montecchia di Crosara,VR,37030,45.4824427,11.250795,+39 045 654 0404,https://www.hosteriadeldurello.it/,,,italian,232522383,way
Pizzeria Sole - Birrificio 9.1,ristorante,"Via degli Alpini, 58",Montecchia di Crosara,VR,,45.4814408,11.2556773,+39 045 6540044,,,,pizza,232523468,way
Il Mottino,ristorante,,,VR,,45.5717948,10.7096453,,,,,pizza,232648157,way
Esagono,bar,,,VR,,45.5494883,10.7152296,,,,,,232648277,way
Kuyaba Beach Bar,bar,,,VR,37017,45.5088006,10.7315136,,,,,,233320379,way
Bar Trattoria alla Prada,ristorante,,,VR,,45.5209359,10.7377335,,,,,italian,233320380,way
Esperia,ristorante,"Via Dante, 15",,VR,37017,45.5096808,10.7314454,+39 4564 70555,,,,pizza,233320552,way
Trattoria Giardino,ristorante,"Via Quattro Martiri, 16",Arzignano,VR,36071,45.5194167,11.3384977,+39 0444 673225,,trattoriagiardino1@gmail.com,Su off,,233722696,way
L'Oca nera,ristorante,"Viale Dello Sport, 9/10",Arzignano,VR,,45.5201591,11.323749,,,,Mo off,pizza,233956561,way
Hostaria Pasion,caffè,"Via Dante Alighieri, 8",Trissino,VR,36070,45.5634792,11.373789,+39 347 412 0239,https://www.facebook.com/Hostaria-pasi%C3%B3n-110993117174610/,,,burger;regional;italian;sandwich;coffee_shop,234011421,way
Pop Corn,ristorante,"Via Romanin, 56",San Benedetto di Trissino,VR,36070,45.562713,11.3383217,,,,Tu off,pizza,234011865,way
Ristorante Pizzeria Due Laghi,ristorante,"località Vegri, 24",Lazise,VR,,45.4943449,10.7666692,+39 045 758 0678,,,"Th-Tu 12:00-14:00,18:00-23:00",,234243362,way
Bar al Santuario Madonna della Corona,caffè,,,VR,,45.6488666,10.855808,,,,,,234793003,way
Restaurant Terrasse,ristorante,,,VR,,45.4710642,10.7160603,,,,,,236414712,way
Ristorante Corte Dal Castello,ristorante,"Via Croce, 27",Cola' Di Lazise,VR,37017,45.4712975,10.7423826,,,,07:00-22:00,regional;italian;pasta;salad,236414825,way
BAR Leoni,bar,,,VR,,45.4524739,10.7139878,,,,,,236415298,way
Aquila Ristorante Pizzeria,ristorante,"Via Gardesana, 119",Lazise,VR,37017,45.4971429,10.7386921,,,,,,236996771,way
Sorriso,ristorante,,,VR,,45.4488134,10.7122015,,,,,italian;pizza,238261226,way
Birreria Rana,pub,"Via Capitello Maddalena, 2",Monte di Malo,VR,,45.6521271,11.3660226,,,,,,242920096,way
